sampleid,db_id,program,program_id,location,county,state,full_state,date_collect,sampletype,collection,consumed,expectedsubstance,expect_opioid,expect_fentanyl,expect_xylazine,expect_stimulant,expect_benzo,expect_meth,expect_cocaine,expect_cannabis,expect_hall,color,bright_color,texture,tar,pill,powder,plant,crystals,lustre,sensations,sen_strength,sen_weird,sen_hall,sen_up,sen_down,sen_nice,sen_long,sen_burn,sen_skin,sen_seizure,texture_notes,sensation_notes,overdose,od,overdose_notes,fatal_od,confirmatory,date_complete,lab_num_substances_any,lab_num_substances,lab_null,lab_fentanyl,lab_fentanyl_any,lab_xylazine,lab_xylazine_any,lab_xylazine_trace,lab_meth,lab_meth_any,lab_cocaine,lab_cocaine_any,lab_caffeine,lab_gabapentin,lab_levamisole_any,lab_mdma,lab_tramadol,lab_carfentanil,lab_carfentanil_any,lab_ketamine_any,lab_ketamine,lab_btmps_any,lab_btmps,lab_opioid,lab_opioid_any,lab_synthetic_cannabinoid,lab_synthetic_cannabinoid_any,lab_potent_benzodiazepine,lab_potent_benzodiazepine_any,lab_benzodiazepine,lab_benzodiazepine_any,lab_nitazene,lab_nitazene_any,state_county,statefips,countyfips_3,countyfips
"804807",6124,"u4c2y",84,"Albuquerque","Bernalillo County","NM","New Mexico","16may2024","unknown","unknown","taken","benzodiazepine",0,0,0,0,1,0,0,0,0,"green",1,"pill",,1,,,,"","weird; sedating; stronger; unusual taste; more down","stronger",1,,,1,,,,,,,"","unknown",,,,1,"26jun2024",1,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,"NM | BERNALILLO COUNTY",35,1,35001
"804553",6125,"u4c2y",84,"Bernalillo","Bernalillo County","NM","New Mexico","17may2024","pill","pill","unused","fentanyl",1,1,0,0,0,0,0,0,0,"blue",1,"pill; fake pill",,1,,,,"","","",,,,,,,,,,,"","not overdose related",0,,,1,"05jul2024",3,1,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,"NM | BERNALILLO COUNTY",35,1,35001
"804736",6126,"u4c2y",84,"Albuquerque","Bernalillo County","NM","New Mexico","01may2024","unknown","unknown","unused","unknown",0,0,0,0,0,0,0,0,0,"white",0,"powder",,,1,,,"","","",,,,,,,,,,,"","unknown",,,,1,"01jul2024",1,1,,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"NM | BERNALILLO COUNTY",35,1,35001
"804510",6127,"u4c2y",84,"Bernalillo","Bernalillo County","NM","New Mexico","17may2024","pill","pill","unused","fentanyl",1,1,0,0,0,0,0,0,0,"blue",1,"pill; fake pill",,1,,,,"","","",,,,,,,,,,,"","unknown",,,,1,"05jul2024",3,1,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,"NM | BERNALILLO COUNTY",35,1,35001
"804501",6128,"u4c2y",84,"Bernalillo","Bernalillo County","NM","New Mexico","20may2024","pill","pill","unused","fentanyl",1,1,0,0,0,0,0,0,0,"blue",1,"fake pill",,1,,,,"","","",,,,,,,,,,,"","not overdose related",0,,,1,"11jul2024",4,1,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,"NM | BERNALILLO COUNTY",35,1,35001
"804690",6129,"u4c2y",84,"Bernalillo","Bernalillo County","NM","New Mexico","20may2024","pill","pill","taken","fentanyl",1,1,0,0,0,0,0,0,0,"blue",1,"fake pill",,1,,,,"","normal","normal",,,,,,,,,,,"","unknown",,,,1,"05jul2024",5,1,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,"NM | BERNALILLO COUNTY",35,1,35001
"804580",6130,"u4c2y",84,"Bernalillo","Bernalillo County","NM","New Mexico","22may2024","pill","pill","unused","fentanyl",1,1,0,0,0,0,0,0,0,"blue",1,"fake pill",,1,,,,"","","",,,,,,,,,,,"","unknown",,,,1,"11jul2024",5,3,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,"NM | BERNALILLO COUNTY",35,1,35001
"804509",6224,"w6f3j",152,"Espanola","Rio Arriba County","NM","New Mexico","21jun2024","spatula","spatula","taken","fentanyl",1,1,0,0,0,0,0,0,0,"light blue",1,"pill",,1,,,,"","stronger","stronger",,,,,,,,,,,"","not overdose related",0,,,1,"10jul2024",2,1,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,"NM | RIO ARRIBA COUNTY",35,39,35039
"804762",6225,"w6f3j",152,"Espanola","Rio Arriba County","NM","New Mexico","21jun2024","spatula","spatula","taken","fentanyl",1,1,0,0,0,0,0,0,0,"light blue",1,"pill; fake pill",,1,,,,"","normal","normal",,,,,,,,,,,"","not overdose related",0,,,1,"10jul2024",2,1,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,"NM | RIO ARRIBA COUNTY",35,39,35039
"804993",6226,"w6f3j",152,"Espanola","Rio Arriba County","NM","New Mexico","20jun2024","swab","swab","taken","fentanyl",1,1,0,0,0,0,0,0,0,"brown",0,"powder; shiny",,,1,,,"shiny","weaker","weaker",,,,,,,,,,,"","not overdose related",0,,,1,"11jul2024",3,2,,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,"NM | RIO ARRIBA COUNTY",35,39,35039
"804876",6227,"w6f3j",152,"Espanola","Rio Arriba County","NM","New Mexico","14jun2024","spatula","spatula","taken","fentanyl",1,1,0,0,0,0,0,0,0,"gray",0,"powder",,,1,,,"","","",,,,,,,,,,,"not yet used","not overdose related",0,,,1,"09jul2024",7,6,,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,"NM | RIO ARRIBA COUNTY",35,39,35039
"804696",6228,"w6f3j",152,"Santa Fe","Santa Fe County","NM","New Mexico","12jun2024","spatula","spatula","unused","heroin; fentanyl",1,1,0,0,0,0,0,0,0,"brown",0,"tar",1,,,,,"","","",,,,,,,,,,,"","unknown",,,,1,"09jul2024",8,5,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,"NM | SANTA FE COUNTY",35,49,35049
"804849",6229,"w6f3j",152,"Espanola","Rio Arriba County","NM","New Mexico","14jun2024","unknown","unknown","taken","fentanyl",1,1,0,0,0,0,0,0,0,"blue",1,"powder; chunky",,,1,,,"","weaker","weaker",,,,,,,,,,,"","not overdose related",0,,,1,"10jul2024",5,4,,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,"NM | RIO ARRIBA COUNTY",35,39,35039
"805491",6655,"u4c2y",84,"Bernalillo","Bernalillo County","NM","New Mexico","20jun2024","spatula","spatula","taken","fentanyl",1,1,0,0,0,0,0,0,0,"white",0,"powder",,,1,,,"","","",,,,,,,,1,,,"wounds when using","not overdose related",0,,,1,"07aug2024",5,5,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,"NM | BERNALILLO COUNTY",35,1,35001
"804982",6657,"u4c2y",84,"Bernalillo","Bernalillo County","NM","New Mexico","05jun2024","spatula","spatula","taken","fentanyl; xylazine",1,1,1,0,0,0,0,0,0,"black",0,"tar",1,,,,,"","stronger","stronger",,,,,,,,,,,"","unknown",,,,1,"07aug2024",8,4,,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,"NM | BERNALILLO COUNTY",35,1,35001
"804680",6658,"u4c2y",84,"Bernalillo","Bernalillo County","NM","New Mexico","20jun2024","spatula","spatula","taken","methamphetamine",0,0,0,1,0,1,0,0,0,"white",0,"crystals",,,,,1,"","sedating","",,,,,,,,,,,"","not overdose related",0,,,1,"01aug2024",1,1,,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"NM | BERNALILLO COUNTY",35,1,35001
"805715",6659,"u4c2y",84,"Albuquerque","Bernalillo County","NM","New Mexico","02jul2024","pill","pill","taken","unknown",0,0,0,0,0,0,0,0,0,"yellow",1,"pill",,1,,,,"","","",,,,,,,,,,,"untested","not overdose related",0,,,1,"09aug2024",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"NM | BERNALILLO COUNTY",35,1,35001
"805054",6660,"u4c2y",84,"Albuquerque","Bernalillo County","NM","New Mexico","02jul2024","cotton","cotton","taken","fentanyl",1,1,0,0,0,0,0,0,0,"pink",1,"powder; chunky",,,1,,,"","weird; unusual taste","",1,,,,,,,,,,"new buy","unknown",,,,1,"07aug2024",4,3,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,"NM | BERNALILLO COUNTY",35,1,35001
"805670",6962,"w6f3j",152,"Espanola","Rio Arriba County","NM","New Mexico","01aug2024","swab","swab","taken","fentanyl",1,1,0,0,0,0,0,0,0,"green; white",1,"powder; dull; chunky",,,1,,,"dull","weaker","weaker",,,,,,,,,,,"","not overdose related",0,,,1,"16aug2024",4,2,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,"NM | RIO ARRIBA COUNTY",35,39,35039
"805170",6963,"w6f3j",152,"Espanola","Rio Arriba County","NM","New Mexico","24jul2024","spatula","spatula","taken","fentanyl",1,1,0,0,0,0,0,0,0,"light green",1,"fake pill",,1,,,,"","weaker; unusual taste","weaker",,,,,,,,,,,"","not overdose related",0,,,1,"19aug2024",6,6,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,"NM | RIO ARRIBA COUNTY",35,39,35039
"805911",6964,"w6f3j",152,"Espanola","Rio Arriba County","NM","New Mexico","24jul2024","spatula","spatula","taken","cocaine",0,0,0,1,0,0,1,0,0,"white",0,"powder; flaky; shiny",,,1,,,"shiny","weaker; more down","weaker",,,,1,,,,,,,"","not overdose related",0,,,1,"15aug2024",1,1,,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"NM | RIO ARRIBA COUNTY",35,39,35039
"805675",6965,"w6f3j",152,"Espanola","Rio Arriba County","NM","New Mexico","24jul2024","unknown","unknown","taken","crack",0,0,0,1,0,0,1,0,0,"white",0,"rock; powder; chunky",,,1,,,"","weird; more down","",1,,,1,,,,,,,"felt drowsy, paranoia, upset stomach","not overdose related",0,,,1,"15aug2024",1,1,,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"NM | RIO ARRIBA COUNTY",35,39,35039
"805517",6966,"w6f3j",152,"Espanola","Rio Arriba County","NM","New Mexico","22jul2024","spatula","spatula","taken","fentanyl",1,1,0,0,0,0,0,0,0,"pink; white",1,"fake pill",,1,,,,"","sedating; stronger","stronger",,,,1,,,,,,,"almost passed out","not overdose related",0,,,1,"16aug2024",5,5,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,"NM | RIO ARRIBA COUNTY",35,39,35039
"805786",6996,"w6f3j",152,"Santa Fe","Santa Fe County","NM","New Mexico","02aug2024","spatula","spatula","taken","cocaine",0,0,0,1,0,0,1,0,0,"white",0,"powder; chunky",,,1,,,"","normal","normal",,,,,,,,,,,"","not overdose related",0,,,1,"16aug2024",2,1,,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"NM | SANTA FE COUNTY",35,49,35049
"805787",6997,"w6f3j",152,"Espanola","Rio Arriba County","NM","New Mexico","02aug2024","spatula","spatula","taken","cocaine",0,0,0,1,0,0,1,0,0,"white",0,"rock; powder; chunky",,,1,,,"","weird; more down","",1,,,1,,,,,,,"","not overdose related",0,,,1,"16aug2024",1,1,,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"NM | RIO ARRIBA COUNTY",35,39,35039
"805449",6998,"w6f3j",152,"Espanola","Rio Arriba County","NM","New Mexico","05aug2024","swab","swab","taken","fentanyl",1,1,0,0,0,0,0,0,0,"orange",1,"powder",,,1,,,"","normal","normal",,,,,,,,,,,"","not overdose related",0,,,1,"19aug2024",3,2,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,"NM | RIO ARRIBA COUNTY",35,39,35039
"806648",6999,"w6f3j",152,"Espanola","Rio Arriba County","NM","New Mexico","06aug2024","spatula","spatula","unused","fentanyl",1,1,0,0,0,0,0,0,0,"white",0,"powder",,,1,,,"","","",,,,,,,,,,,"","not overdose related",0,,,1,"19aug2024",5,4,,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,"NM | RIO ARRIBA COUNTY",35,39,35039
"806778",7000,"w6f3j",152,"Espanola","Rio Arriba County","NM","New Mexico","05aug2024","spatula; swab","multiple methods","unused","fentanyl",1,1,0,0,0,0,0,0,0,"light blue",1,"fake pill",,1,,,,"","","",,,,,,,,,,,"","not overdose related",0,,,1,"20aug2024",7,2,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,"NM | RIO ARRIBA COUNTY",35,39,35039
"806635",7069,"w6f3j",152,"Espanola","Rio Arriba County","NM","New Mexico","08aug2024","spatula","spatula","unused","fentanyl",1,1,0,0,0,0,0,0,0,"light blue",1,"fake pill",,1,,,,"","","",,,,,,,,,,,"","not overdose related",0,,,1,"20aug2024",3,1,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,"NM | RIO ARRIBA COUNTY",35,39,35039
"806119",7070,"w6f3j",152,"Espanola","Rio Arriba County","NM","New Mexico","08aug2024","spatula","spatula","taken","methamphetamine",0,0,0,1,0,1,0,0,0,"clear",0,"crystals",,,,,1,"","normal","normal",,,,,,,,,,,"","not overdose related",0,,,1,"20aug2024",1,1,,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"NM | RIO ARRIBA COUNTY",35,39,35039
"806257",7071,"w6f3j",152,"Espanola","Rio Arriba County","NM","New Mexico","08aug2024","unknown","unknown","taken","fentanyl",1,1,0,0,0,0,0,0,0,"light blue",1,"pill",,1,,,,"","normal","normal",,,,,,,,,,,"","not overdose related",0,,,1,"20aug2024",2,2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"NM | RIO ARRIBA COUNTY",35,39,35039
"806420",7072,"w6f3j",152,"Espanola","Rio Arriba County","NM","New Mexico","08aug2024","spatula","spatula","unused","fentanyl",1,1,0,0,0,0,0,0,0,"off-white",0,"powder; dull; chunky",,,1,,,"dull","","",,,,,,,,,,,"","not overdose related",0,,,1,"20aug2024",2,2,,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"NM | RIO ARRIBA COUNTY",35,39,35039
"806239",7073,"w6f3j",152,"Espanola","Rio Arriba County","NM","New Mexico","08aug2024","spatula","spatula","taken","fentanyl",1,1,0,0,0,0,0,0,0,"white",0,"rock; powder; dull; chunky",,,1,,,"dull","normal","normal",,,,,,,,,,,"","not overdose related",0,,,1,"20aug2024",1,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"NM | RIO ARRIBA COUNTY",35,39,35039
"806130",7074,"w6f3j",152,"Espanola","Rio Arriba County","NM","New Mexico","07aug2024","unknown","unknown","taken","fentanyl",1,1,0,0,0,0,0,0,0,"blue",1,"pill",,1,,,,"","unpleasant","",1,,,,,,,,,,"anxious","not overdose related",0,,,1,"20aug2024",6,3,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,"NM | RIO ARRIBA COUNTY",35,39,35039
"806131",7075,"w6f3j",152,"Espanola","Rio Arriba County","NM","New Mexico","07aug2024","unknown","unknown","taken","methamphetamine",0,0,0,1,0,1,0,0,0,"clear",0,"crystals",,,,,1,"","more down","",,,,1,,,,,,,"felt sleepy, suspects fentanyl","not overdose related",0,,,1,"20aug2024",1,1,,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"NM | RIO ARRIBA COUNTY",35,39,35039
"806996",7076,"w6f3j",152,"Espanola","Rio Arriba County","NM","New Mexico","07aug2024","pill","pill","taken","fentanyl",1,1,0,0,0,0,0,0,0,"light blue",1,"pill",,1,,,,"","weaker","weaker",,,,,,,,,,,"","not overdose related",0,,,1,"20aug2024",6,5,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,"NM | RIO ARRIBA COUNTY",35,39,35039
"806234",7077,"w6f3j",152,"Espanola","Rio Arriba County","NM","New Mexico","07aug2024","spatula","spatula","taken","methamphetamine",0,0,0,1,0,1,0,0,0,"light pink",1,"crystals",,,,,1,"","sedating; more down","",,,,1,,,,,,,"","not overdose related",0,,,1,"20aug2024",1,1,,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"NM | RIO ARRIBA COUNTY",35,39,35039
"805023",7078,"w6f3j",152,"Espanola","Rio Arriba County","NM","New Mexico","06aug2024","spatula","spatula","taken","cocaine",0,0,0,1,0,0,1,0,0,"white",0,"powder; shiny",,,1,,,"shiny","weird","",1,,,,,,,,,,"made client feel ill and dehydrated","not overdose related",0,,,1,"20aug2024",1,1,,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"NM | RIO ARRIBA COUNTY",35,39,35039
"806856",7120,"w6f3j",152,"Espanola","Rio Arriba County","NM","New Mexico","12aug2024","spatula","spatula","taken","crack",0,0,0,1,0,0,1,0,0,"white",0,"rock; powder; chunky",,,1,,,"","normal","normal",,,,,,,,,,,"","not overdose related",0,,,1,"22aug2024",1,1,,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"NM | RIO ARRIBA COUNTY",35,39,35039
"806980",7121,"w6f3j",152,"Espanola","Rio Arriba County","NM","New Mexico","09aug2024","spatula","spatula","taken","fentanyl",1,1,0,0,0,0,0,0,0,"light blue",1,"fake pill",,1,,,,"","weaker; unpleasant; unusual taste","weaker",1,,,,,,,,,,"","not overdose related",0,,,1,"26aug2024",3,2,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,"NM | RIO ARRIBA COUNTY",35,39,35039
"806505",7122,"w6f3j",152,"Espanola","Rio Arriba County","NM","New Mexico","09aug2024","spatula","spatula","taken","fentanyl",1,1,0,0,0,0,0,0,0,"blue",1,"pill",,1,,,,"","unusual taste","",,,,,,,,,,,"","not overdose related",0,,,1,"26aug2024",3,2,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,"NM | RIO ARRIBA COUNTY",35,39,35039
"806325",7123,"w6f3j",152,"Espanola","Rio Arriba County","NM","New Mexico","12aug2024","spatula","spatula","taken","fentanyl",1,1,0,0,0,0,0,0,0,"light blue",1,"fake pill",,1,,,,"","unusual taste","",,,,,,,,,,,"","not overdose related",0,,,1,"26aug2024",8,3,,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,"NM | RIO ARRIBA COUNTY",35,39,35039
"806331",7124,"w6f3j",152,"Espanola","Rio Arriba County","NM","New Mexico","08aug2024","spatula","spatula","taken","fentanyl",1,1,0,0,0,0,0,0,0,"blue",1,"fake pill",,1,,,,"","unusual taste","",,,,,,,,,,,"","not overdose related",0,,,1,"26aug2024",3,2,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,"NM | RIO ARRIBA COUNTY",35,39,35039
"805416",7135,"u4c2y",84,"Albuquerque","Bernalillo County","NM","New Mexico","10jul2024","spatula","spatula","taken","methamphetamine",0,0,0,1,0,1,0,0,0,"white",0,"crystals",,,,,1,"","normal","normal",,,,,,,,,,,"","not overdose related",0,,,1,"23aug2024",1,1,,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"NM | BERNALILLO COUNTY",35,1,35001
"805629",7136,"u4c2y",84,"Albuquerque","Bernalillo County","NM","New Mexico","25jun2024","spatula","spatula","taken","fentanyl",1,1,0,0,0,0,0,0,0,"blue",1,"pill",,1,,,,"","nice; normal","normal",,,,,1,,,,,,"","unknown",,,,1,"26aug2024",3,3,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,"NM | BERNALILLO COUNTY",35,1,35001
"805593",7137,"u4c2y",84,"Albuquerque","Bernalillo County","NM","New Mexico","25jun2024","spatula","spatula","unused","benzodiazepine",0,0,0,0,1,0,0,0,0,"yellow",1,"fake pill",,1,,,,"","","",,,,,,,,,,,"","not overdose related",0,,,1,"22aug2024",1,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,"NM | BERNALILLO COUNTY",35,1,35001
"806022",7138,"u4c2y",84,"Albuquerque","Bernalillo County","NM","New Mexico","01aug2024","pill","pill","taken","MDMA",0,0,0,0,0,0,0,0,1,"yellow",1,"pill",,1,,,,"","weird; unpleasant","",1,,,,,,,,,,"gross","not overdose related",0,,,1,"29aug2024",2,2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,"NM | BERNALILLO COUNTY",35,1,35001
"805637",7139,"u4c2y",84,"Albuquerque","Bernalillo County","NM","New Mexico","05aug2024","spatula","spatula","unused","heroin",1,0,0,0,0,0,0,0,0,"brown; black",0,"powder; flaky",,,1,,,"","","",,,,,,,,,,,"","not overdose related",0,,,1,"23aug2024",3,3,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,"NM | BERNALILLO COUNTY",35,1,35001
"805845",7140,"u4c2y",84,"Albuquerque","Bernalillo County","NM","New Mexico","03jul2024","spatula","spatula","taken","methamphetamine",0,0,0,1,0,1,0,0,0,"red",1,"crystals",,,,,1,"","stronger","stronger",,,,,,,,,,,"","not overdose related",0,,,1,"17sep2024",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"NM | BERNALILLO COUNTY",35,1,35001
"806970",7160,"u4c2y",84,"Albuquerque","Bernalillo County","NM","New Mexico","19jul2024","spatula","spatula","taken","fentanyl",1,1,0,0,0,0,0,0,0,"white",0,"powder; flaky",,,1,,,"","weaker","weaker",1,,,,,,1,,,,"burns weird, doesn't help feel better","not overdose related",0,,,1,"23aug2024",3,2,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,"NM | BERNALILLO COUNTY",35,1,35001
"805873",7161,"u4c2y",84,"Albuquerque","Bernalillo County","NM","New Mexico","06aug2024","spatula","spatula","taken","fentanyl; M30",1,1,0,0,0,0,0,0,0,"blue",1,"pill",,1,,,,"","unpleasant","",1,,,,,,,,,,"","not overdose related",0,,,1,"26aug2024",3,2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,"NM | BERNALILLO COUNTY",35,1,35001
"805588",7162,"u4c2y",84,"Albuquerque","Bernalillo County","NM","New Mexico","09aug2024","spatula","spatula","taken","M30",1,0,0,0,0,0,0,0,0,"blue",1,"pill",,1,,,,"","unusual taste","",,,,,,,,,,,"","not overdose related",0,,,1,"26aug2024",3,2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,"NM | BERNALILLO COUNTY",35,1,35001
"806850",7163,"u4c2y",84,"Albuquerque","Bernalillo County","NM","New Mexico","19jul2024","spatula","spatula","taken","heroin",1,0,0,0,0,0,0,0,0,"brown",0,"tar",1,,,,,"","sedating; more up","",,,1,,,,,,,,"","not overdose related",0,,,1,"23aug2024",5,3,,1,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,"NM | BERNALILLO COUNTY",35,1,35001
"806359",7164,"u4c2y",84,"Albuquerque","Bernalillo County","NM","New Mexico","19jul2024","spatula","spatula","taken","fentanyl",1,1,0,0,0,0,0,0,0,"white",0,"powder; flaky",,,1,,,"","weaker","weaker",,,,,,,,,,,"vein damage, no opioid high","not overdose related",0,,,1,"23aug2024",6,3,,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,"NM | BERNALILLO COUNTY",35,1,35001
"806208",7503,"w6f3j",152,"Espanola","Rio Arriba County","NM","New Mexico","23aug2024","spatula","spatula","taken","crack",0,0,0,1,0,0,1,0,0,"white",0,"rock; powder; chunky",,,1,,,"","unpleasant","",1,,,,,,,,,,"","not overdose related",0,,,1,"09sep2024",1,1,,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"NM | RIO ARRIBA COUNTY",35,39,35039
"806697",7504,"w6f3j",152,"Espanola","Rio Arriba County","NM","New Mexico","20aug2024","swab","swab","unused","fentanyl",1,1,0,0,0,0,0,0,0,"brown",0,"sticky",,,,,,"","","",,,,,,,,,,,"","not overdose related",0,,,1,"11sep2024",5,4,,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,"NM | RIO ARRIBA COUNTY",35,39,35039
"806844",7505,"w6f3j",152,"Chama","Rio Arriba County","NM","New Mexico","14aug2024","spatula","spatula","taken","fentanyl",1,1,0,0,0,0,0,0,0,"light blue",1,"fake pill",,1,,,,"","sedating; unpleasant; stronger","stronger",1,,,,,,,,,,"","involved in OD",1,,,1,"11sep2024",3,2,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,"NM | RIO ARRIBA COUNTY",35,39,35039
"806409",7506,"w6f3j",152,"Espanola","Rio Arriba County","NM","New Mexico","13aug2024","spatula","spatula","taken","methamphetamine",0,0,0,1,0,1,0,0,0,"clear",0,"crystals",,,,,1,"","weaker","weaker",,,,,,,,,,,"","not overdose related",0,,,1,"09sep2024",1,1,,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"NM | RIO ARRIBA COUNTY",35,39,35039
